antecedents,consequents,ant_len,cons_len,support,confidence,lift,antecedents_tagged,consequents_tagged
正月,"八旗, 諸王",1,2,0.055408970976253295,0.6176470588235293,10.40392156862745,正月(DATE),"八旗(SYS), 諸王(OFF)"
"康熙, 藩王",貝勒貝子,2,1,0.0633245382585752,0.8727272727272728,10.336363636363638,"康熙(DATE), 藩王(OFF)",貝勒貝子(OFF)
貝勒貝子,"康熙, 藩王",1,2,0.0633245382585752,0.7500000000000001,10.336363636363638,貝勒貝子(OFF),"康熙(DATE), 藩王(OFF)"
"朔, 諸王",貝勒貝子,2,1,0.0712401055408971,0.8709677419354839,10.315524193548388,"朔(DATE), 諸王(OFF)",貝勒貝子(OFF)
貝勒貝子,"朔, 諸王",1,2,0.0712401055408971,0.8437500000000001,10.315524193548388,貝勒貝子(OFF),"朔(DATE), 諸王(OFF)"
"朔, 藩王",貝勒貝子,2,1,0.06200527704485488,0.8703703703703703,10.308449074074074,"朔(DATE), 藩王(OFF)",貝勒貝子(OFF)
貝勒貝子,"朔, 藩王",1,2,0.06200527704485488,0.734375,10.308449074074073,貝勒貝子(OFF),"朔(DATE), 藩王(OFF)"
"元旦, 正月",貝勒貝子,2,1,0.06992084432717678,0.8688524590163935,10.290471311475411,"元旦(DATE), 正月(DATE)",貝勒貝子(OFF)
貝勒貝子,"元旦, 正月",1,2,0.06992084432717678,0.828125,10.290471311475411,貝勒貝子(OFF),"元旦(DATE), 正月(DATE)"
"八旗, 大學士",元旦,2,1,0.05408970976253298,0.8541666666666666,10.2771164021164,"八旗(SYS), 大學士(OFF)",元旦(DATE)
元旦,"八旗, 大學士",1,2,0.05408970976253298,0.6507936507936507,10.2771164021164,元旦(DATE),"八旗(SYS), 大學士(OFF)"
"元旦, 滿洲",貝勒貝子,2,1,0.051451187335092345,0.8666666666666667,10.264583333333334,"元旦(DATE), 滿洲(GRP)",貝勒貝子(OFF)
貝勒貝子,"元旦, 滿洲",1,2,0.051451187335092345,0.609375,10.264583333333334,貝勒貝子(OFF),"元旦(DATE), 滿洲(GRP)"
朝鮮國王,"康熙, 諸王",1,2,0.0633245382585752,0.8727272727272728,10.177342657342658,朝鮮國王(PER),"康熙(DATE), 諸王(OFF)"
"康熙, 諸王",朝鮮國王,2,1,0.0633245382585752,0.7384615384615385,10.177342657342658,"康熙(DATE), 諸王(OFF)",朝鮮國王(PER)
藩王,貝勒貝子,1,1,0.0633245382585752,0.8571428571428572,10.151785714285715,藩王(OFF),貝勒貝子(OFF)
貝勒貝子,藩王,1,1,0.0633245382585752,0.7500000000000001,10.151785714285715,貝勒貝子(OFF),藩王(OFF)
"元旦, 康熙",貝勒貝子,2,1,0.06992084432717678,0.8548387096774194,10.124495967741936,"元旦(DATE), 康熙(DATE)",貝勒貝子(OFF)
貝勒貝子,"元旦, 康熙",1,2,0.06992084432717678,0.828125,10.124495967741936,貝勒貝子(OFF),"元旦(DATE), 康熙(DATE)"
"八旗, 大學士",貝勒貝子,2,1,0.05408970976253298,0.8541666666666666,10.116536458333334,"八旗(SYS), 大學士(OFF)",貝勒貝子(OFF)
貝勒貝子,"八旗, 大學士",1,2,0.05408970976253298,0.640625,10.116536458333332,貝勒貝子(OFF),"八旗(SYS), 大學士(OFF)"
"滿洲, 諸王",正月,2,1,0.051451187335092345,0.9069767441860465,10.110123119015046,"滿洲(GRP), 諸王(OFF)",正月(DATE)
正月,"滿洲, 諸王",1,2,0.051451187335092345,0.5735294117647058,10.110123119015046,正月(DATE),"滿洲(GRP), 諸王(OFF)"
"八旗, 滿洲",元旦,2,1,0.055408970976253295,0.84,10.106666666666666,"八旗(SYS), 滿洲(GRP)",元旦(DATE)
元旦,"八旗, 滿洲",1,2,0.055408970976253295,0.6666666666666666,10.106666666666666,元旦(DATE),"八旗(SYS), 滿洲(GRP)"
"元旦, 朔",貝勒貝子,2,1,0.06860158311345646,0.8524590163934426,10.096311475409836,"元旦(DATE), 朔(DATE)",貝勒貝子(OFF)
貝勒貝子,"元旦, 朔",1,2,0.06860158311345646,0.8125,10.096311475409836,貝勒貝子(OFF),"元旦(DATE), 朔(DATE)"
"朔, 諸王",元旦,2,1,0.06860158311345646,0.8387096774193548,10.091141833077316,"朔(DATE), 諸王(OFF)",元旦(DATE)
元旦,"朔, 諸王",1,2,0.06860158311345646,0.8253968253968252,10.091141833077314,元旦(DATE),"朔(DATE), 諸王(OFF)"
堂子,"康熙, 諸王",1,2,0.06728232189973615,0.864406779661017,10.080312907431551,堂子(LOC),"康熙(DATE), 諸王(OFF)"
"康熙, 諸王",堂子,2,1,0.06728232189973615,0.7846153846153846,10.080312907431551,"康熙(DATE), 諸王(OFF)",堂子(LOC)
"朔, 諸王",藩王,2,1,0.06068601583113457,0.7419354838709677,10.0426267281106,"朔(DATE), 諸王(OFF)",藩王(OFF)
藩王,"朔, 諸王",1,2,0.06068601583113457,0.8214285714285714,10.042626728110598,藩王(OFF),"朔(DATE), 諸王(OFF)"
貝勒貝子,"康熙, 諸王",1,2,0.07255936675461741,0.859375,10.021634615384615,貝勒貝子(OFF),"康熙(DATE), 諸王(OFF)"
"康熙, 諸王",貝勒貝子,2,1,0.07255936675461741,0.8461538461538461,10.021634615384615,"康熙(DATE), 諸王(OFF)",貝勒貝子(OFF)
"康熙, 貝勒貝子",正月,2,1,0.06992084432717678,0.8983050847457628,10.01345962113659,"康熙(DATE), 貝勒貝子(OFF)",正月(DATE)
正月,"康熙, 貝勒貝子",1,2,0.06992084432717678,0.7794117647058824,10.01345962113659,正月(DATE),"康熙(DATE), 貝勒貝子(OFF)"
"蒙古, 諸王",貝勒貝子,2,1,0.05013192612137203,0.8444444444444444,10.00138888888889,"蒙古(GRP), 諸王(OFF)",貝勒貝子(OFF)
貝勒貝子,"蒙古, 諸王",1,2,0.05013192612137203,0.59375,10.00138888888889,貝勒貝子(OFF),"蒙古(GRP), 諸王(OFF)"
"大學士, 貝勒貝子",正月,2,1,0.06860158311345646,0.896551724137931,9.99391480730223,"大學士(OFF), 貝勒貝子(OFF)",正月(DATE)
正月,"大學士, 貝勒貝子",1,2,0.06860158311345646,0.7647058823529411,9.99391480730223,正月(DATE),"大學士(OFF), 貝勒貝子(OFF)"
"八旗, 實錄",元旦,2,1,0.051451187335092345,0.8297872340425532,9.983789260385004,"八旗(SYS), 實錄(SYS)",元旦(DATE)
元旦,"八旗, 實錄",1,2,0.051451187335092345,0.619047619047619,9.983789260385004,元旦(DATE),"八旗(SYS), 實錄(SYS)"
元旦,貝勒貝子,1,1,0.06992084432717678,0.8412698412698412,9.963789682539682,元旦(DATE),貝勒貝子(OFF)
貝勒貝子,元旦,1,1,0.06992084432717678,0.828125,9.963789682539682,貝勒貝子(OFF),元旦(DATE)
"朔, 正月",貝勒貝子,2,1,0.06860158311345646,0.8387096774193548,9.933467741935484,"朔(DATE), 正月(DATE)",貝勒貝子(OFF)
貝勒貝子,"朔, 正月",1,2,0.06860158311345646,0.8125,9.933467741935484,貝勒貝子(OFF),"朔(DATE), 正月(DATE)"
"諸王, 貝勒貝子",正月,2,1,0.06992084432717678,0.8833333333333333,9.84656862745098,"諸王(OFF), 貝勒貝子(OFF)",正月(DATE)
正月,"諸王, 貝勒貝子",1,2,0.06992084432717678,0.7794117647058824,9.84656862745098,正月(DATE),"諸王(OFF), 貝勒貝子(OFF)"
元旦,"康熙, 諸王",1,2,0.06992084432717678,0.8412698412698412,9.81050061050061,元旦(DATE),"康熙(DATE), 諸王(OFF)"
"康熙, 諸王",元旦,2,1,0.06992084432717678,0.8153846153846154,9.81050061050061,"康熙(DATE), 諸王(OFF)",元旦(DATE)
"大學士, 諸王",正月,2,1,0.06728232189973615,0.8793103448275863,9.801724137931036,"大學士(OFF), 諸王(OFF)",正月(DATE)
正月,"大學士, 諸王",1,2,0.06728232189973615,0.75,9.801724137931036,正月(DATE),"大學士(OFF), 諸王(OFF)"
藩王,"康熙, 諸王",1,2,0.06200527704485488,0.8392857142857143,9.787362637362637,藩王(OFF),"康熙(DATE), 諸王(OFF)"
"康熙, 諸王",藩王,2,1,0.06200527704485488,0.7230769230769231,9.787362637362637,"康熙(DATE), 諸王(OFF)",藩王(OFF)
"八旗, 滿洲",堂子,2,1,0.05013192612137203,0.76,9.764067796610169,"八旗(SYS), 滿洲(GRP)",堂子(LOC)
堂子,"八旗, 滿洲",1,2,0.05013192612137203,0.6440677966101694,9.764067796610169,堂子(LOC),"八旗(SYS), 滿洲(GRP)"
"兼禮部, 學士",內閣,2,1,0.05013192612137203,1.0,9.717948717948719,"兼禮部(OFF), 學士(OFF)",內閣(OFF)
"侍郎, 兼禮部",內閣,2,1,0.05013192612137203,1.0,9.717948717948719,"侍郎(OFF), 兼禮部(OFF)",內閣(OFF)
朝鮮國王,"八旗, 朔",1,2,0.052770448548812667,0.7272727272727273,9.671451355661882,朝鮮國王(PER),"八旗(SYS), 朔(DATE)"
"八旗, 朔",朝鮮國王,2,1,0.052770448548812667,0.7017543859649122,9.671451355661882,"八旗(SYS), 朔(DATE)",朝鮮國王(PER)
"朔, 貝勒貝子",諸王,2,1,0.0712401055408971,0.9818181818181819,9.665171192443921,"朔(DATE), 貝勒貝子(OFF)",諸王(OFF)
諸王,"朔, 貝勒貝子",1,2,0.0712401055408971,0.7012987012987013,9.665171192443921,諸王(OFF),"朔(DATE), 貝勒貝子(OFF)"
"正月, 貝勒貝子",諸王,2,1,0.06992084432717678,0.9814814814814814,9.66185666185666,"正月(DATE), 貝勒貝子(OFF)",諸王(OFF)
諸王,"正月, 貝勒貝子",1,2,0.06992084432717678,0.6883116883116883,9.66185666185666,諸王(OFF),"正月(DATE), 貝勒貝子(OFF)"
"元旦, 貝勒貝子",諸王,2,1,0.06860158311345646,0.981132075471698,9.658417054643468,"元旦(DATE), 貝勒貝子(OFF)",諸王(OFF)
"堂子, 貝勒貝子",諸王,2,1,0.06860158311345646,0.981132075471698,9.658417054643468,"堂子(LOC), 貝勒貝子(OFF)",諸王(OFF)
諸王,"元旦, 貝勒貝子",1,2,0.06860158311345646,0.6753246753246752,9.658417054643468,諸王(OFF),"元旦(DATE), 貝勒貝子(OFF)"
諸王,"堂子, 貝勒貝子",1,2,0.06860158311345646,0.6753246753246752,9.658417054643468,諸王(OFF),"堂子(LOC), 貝勒貝子(OFF)"
貝勒貝子,"康熙, 正月",1,2,0.06992084432717678,0.828125,9.657211538461539,貝勒貝子(OFF),"康熙(DATE), 正月(DATE)"
"康熙, 正月",貝勒貝子,2,1,0.06992084432717678,0.8153846153846154,9.657211538461539,"康熙(DATE), 正月(DATE)",貝勒貝子(OFF)
"元旦, 大學士",諸王,2,1,0.06728232189973615,0.980769230769231,9.654845154845157,"元旦(DATE), 大學士(OFF)",諸王(OFF)
諸王,"元旦, 大學士",1,2,0.06728232189973615,0.6623376623376623,9.654845154845155,諸王(OFF),"元旦(DATE), 大學士(OFF)"
"堂子, 大學士",諸王,2,1,0.06596306068601583,0.9803921568627451,9.651133180544944,"堂子(LOC), 大學士(OFF)",諸王(OFF)
諸王,"堂子, 大學士",1,2,0.06596306068601583,0.6493506493506493,9.651133180544944,諸王(OFF),"堂子(LOC), 大學士(OFF)"
"朝鮮國王, 貝勒貝子",諸王,2,1,0.0633245382585752,0.979591836734694,9.643254704479196,"朝鮮國王(PER), 貝勒貝子(OFF)",諸王(OFF)
諸王,"朝鮮國王, 貝勒貝子",1,2,0.0633245382585752,0.6233766233766234,9.643254704479194,諸王(OFF),"朝鮮國王(PER), 貝勒貝子(OFF)"
"藩王, 貝勒貝子",諸王,2,1,0.06200527704485488,0.9791666666666666,9.639069264069263,"藩王(OFF), 貝勒貝子(OFF)",諸王(OFF)
"大學士, 朝鮮國王",諸王,2,1,0.06200527704485488,0.9791666666666666,9.639069264069263,"大學士(OFF), 朝鮮國王(PER)",諸王(OFF)
諸王,"藩王, 貝勒貝子",1,2,0.06200527704485488,0.6103896103896104,9.639069264069263,諸王(OFF),"藩王(OFF), 貝勒貝子(OFF)"
諸王,"大學士, 朝鮮國王",1,2,0.06200527704485488,0.6103896103896104,9.639069264069263,諸王(OFF),"大學士(OFF), 朝鮮國王(PER)"
"八旗, 貝勒貝子",諸王,2,1,0.05408970976253298,0.9761904761904763,9.609771181199752,"八旗(SYS), 貝勒貝子(OFF)",諸王(OFF)
諸王,"八旗, 貝勒貝子",1,2,0.05408970976253298,0.5324675324675324,9.609771181199752,諸王(OFF),"八旗(SYS), 貝勒貝子(OFF)"
"滿洲, 貝勒貝子",諸王,2,1,0.05013192612137203,0.9743589743589745,9.591741591741592,"滿洲(GRP), 貝勒貝子(OFF)",諸王(OFF)
"朔, 諸王",正月,2,1,0.06992084432717678,0.8548387096774194,9.528937381404175,"朔(DATE), 諸王(OFF)",正月(DATE)
正月,"朔, 諸王",1,2,0.06992084432717678,0.7794117647058824,9.528937381404175,正月(DATE),"朔(DATE), 諸王(OFF)"
"八旗, 大學士",正月,2,1,0.05408970976253298,0.8541666666666666,9.521446078431373,"八旗(SYS), 大學士(OFF)",正月(DATE)
正月,"八旗, 大學士",1,2,0.05408970976253298,0.6029411764705882,9.52144607843137,正月(DATE),"八旗(SYS), 大學士(OFF)"
"八旗, 朔",元旦,2,1,0.059366754617414245,0.7894736842105262,9.498746867167918,"八旗(SYS), 朔(DATE)",元旦(DATE)
藩王,"八旗, 朔",1,2,0.052770448548812667,0.7142857142857143,9.498746867167918,藩王(OFF),"八旗(SYS), 朔(DATE)"
元旦,"八旗, 朔",1,2,0.059366754617414245,0.7142857142857142,9.498746867167918,元旦(DATE),"八旗(SYS), 朔(DATE)"
"八旗, 朔",藩王,2,1,0.052770448548812667,0.7017543859649122,9.498746867167918,"八旗(SYS), 朔(DATE)",藩王(OFF)
"大學士, 正月",諸王,2,1,0.06728232189973615,0.9622641509433962,9.472678265131096,"大學士(OFF), 正月(DATE)",諸王(OFF)
諸王,"大學士, 正月",1,2,0.06728232189973615,0.6623376623376623,9.472678265131096,諸王(OFF),"大學士(OFF), 正月(DATE)"
"八旗, 朔",堂子,2,1,0.055408970976253295,0.7368421052631579,9.466547725245317,"八旗(SYS), 朔(DATE)",堂子(LOC)
堂子,"八旗, 朔",1,2,0.055408970976253295,0.711864406779661,9.466547725245317,堂子(LOC),"八旗(SYS), 朔(DATE)"
"大學士, 藩王",諸王,2,1,0.06068601583113457,0.9583333333333333,9.433982683982682,"大學士(OFF), 藩王(OFF)",諸王(OFF)
諸王,"大學士, 藩王",1,2,0.06068601583113457,0.5974025974025974,9.433982683982682,諸王(OFF),"大學士(OFF), 藩王(OFF)"
貝勒貝子,正月,1,1,0.0712401055408971,0.8437500000000001,9.405330882352942,貝勒貝子(OFF),正月(DATE)
正月,貝勒貝子,1,1,0.0712401055408971,0.7941176470588236,9.405330882352942,正月(DATE),貝勒貝子(OFF)
"八旗, 堂子",諸王,2,1,0.052770448548812667,0.9523809523809524,9.375386518243662,"八旗(SYS), 堂子(LOC)",諸王(OFF)
諸王,"八旗, 堂子",1,2,0.052770448548812667,0.5194805194805194,9.37538651824366,諸王(OFF),"八旗(SYS), 堂子(LOC)"
"蒙古, 貝勒貝子",諸王,2,1,0.05013192612137203,0.95,9.351948051948051,"蒙古(GRP), 貝勒貝子(OFF)",諸王(OFF)
"大學士, 貝勒貝子",諸王,2,1,0.07255936675461741,0.9482758620689655,9.334975369458128,"大學士(OFF), 貝勒貝子(OFF)",諸王(OFF)
諸王,"大學士, 貝勒貝子",1,2,0.07255936675461741,0.7142857142857142,9.334975369458128,諸王(OFF),"大學士(OFF), 貝勒貝子(OFF)"
"康熙, 諸王",正月,2,1,0.0712401055408971,0.8307692307692308,9.260633484162897,"康熙(DATE), 諸王(OFF)",正月(DATE)
正月,"康熙, 諸王",1,2,0.0712401055408971,0.7941176470588236,9.260633484162897,正月(DATE),"康熙(DATE), 諸王(OFF)"
"八旗, 實錄",正月,2,1,0.051451187335092345,0.8297872340425532,9.249687108886107,"八旗(SYS), 實錄(SYS)",正月(DATE)
正月,"八旗, 實錄",1,2,0.051451187335092345,0.5735294117647058,9.249687108886107,正月(DATE),"八旗(SYS), 實錄(SYS)"
"元旦, 蒙古",八旗,2,1,0.05013192612137203,1.0,9.24390243902439,"元旦(DATE), 蒙古(GRP)",八旗(SYS)
兼禮部,內閣,1,1,0.05013192612137203,0.95,9.232051282051282,兼禮部(OFF),內閣(OFF)
貝勒貝子,諸王,1,1,0.079155672823219,0.9375000000000001,9.228896103896105,貝勒貝子(OFF),諸王(OFF)
諸王,貝勒貝子,1,1,0.079155672823219,0.7792207792207793,9.228896103896105,諸王(OFF),貝勒貝子(OFF)
"康熙, 貝勒貝子",諸王,2,1,0.07255936675461741,0.9322033898305084,9.176755447941888,"康熙(DATE), 貝勒貝子(OFF)",諸王(OFF)
諸王,"康熙, 貝勒貝子",1,2,0.07255936675461741,0.7142857142857142,9.176755447941888,諸王(OFF),"康熙(DATE), 貝勒貝子(OFF)"
"八旗, 滿洲",正月,2,1,0.05408970976253298,0.82,9.140588235294118,"八旗(SYS), 滿洲(GRP)",正月(DATE)
正月,"八旗, 滿洲",1,2,0.05408970976253298,0.6029411764705882,9.140588235294118,正月(DATE),"八旗(SYS), 滿洲(GRP)"
"八旗, 藩王",諸王,2,1,0.05013192612137203,0.926829268292683,9.1238517579981,"八旗(SYS), 藩王(OFF)",諸王(OFF)
"八旗, 朝鮮國王",諸王,2,1,0.05013192612137203,0.926829268292683,9.1238517579981,"八旗(SYS), 朝鮮國王(PER)",諸王(OFF)
"滿洲, 貝勒貝子",八旗,2,1,0.05013192612137203,0.9743589743589745,9.006879299562227,"滿洲(GRP), 貝勒貝子(OFF)",八旗(SYS)
"八旗, 滿洲",貝勒貝子,2,1,0.05013192612137203,0.76,9.00125,"八旗(SYS), 滿洲(GRP)",貝勒貝子(OFF)
貝勒貝子,"八旗, 滿洲",1,2,0.05013192612137203,0.59375,9.00125,貝勒貝子(OFF),"八旗(SYS), 滿洲(GRP)"
"八旗, 正月",諸王,2,1,0.055408970976253295,0.9130434782608695,8.988142292490117,"八旗(SYS), 正月(DATE)",諸王(OFF)
諸王,"八旗, 正月",1,2,0.055408970976253295,0.5454545454545454,8.988142292490117,諸王(OFF),"八旗(SYS), 正月(DATE)"
"正月, 滿洲",諸王,2,1,0.051451187335092345,0.9069767441860465,8.928420416792509,"正月(DATE), 滿洲(GRP)",諸王(OFF)
諸王,"正月, 滿洲",1,2,0.051451187335092345,0.5064935064935064,8.928420416792509,諸王(OFF),"正月(DATE), 滿洲(GRP)"
"堂子, 藩王",諸王,2,1,0.06068601583113457,0.9019607843137255,8.87904252610135,"堂子(LOC), 藩王(OFF)",諸王(OFF)
諸王,"堂子, 藩王",1,2,0.06068601583113457,0.5974025974025974,8.87904252610135,諸王(OFF),"堂子(LOC), 藩王(OFF)"
元旦,"八旗, 康熙",1,2,0.06200527704485488,0.7460317460317459,8.835813492063492,元旦(DATE),"八旗(SYS), 康熙(DATE)"
"八旗, 康熙",元旦,2,1,0.06200527704485488,0.734375,8.835813492063492,"八旗(SYS), 康熙(DATE)",元旦(DATE)
朝鮮國王,"八旗, 康熙",1,2,0.05408970976253298,0.7454545454545455,8.828977272727274,朝鮮國王(PER),"八旗(SYS), 康熙(DATE)"
"八旗, 康熙",朝鮮國王,2,1,0.05408970976253298,0.640625,8.828977272727274,"八旗(SYS), 康熙(DATE)",朝鮮國王(PER)
"朝鮮國王, 藩王",諸王,2,1,0.05672823218997362,0.8958333333333333,8.818722943722943,"朝鮮國王(PER), 藩王(OFF)",諸王(OFF)
諸王,"朝鮮國王, 藩王",1,2,0.05672823218997362,0.5584415584415584,8.818722943722943,諸王(OFF),"朝鮮國王(PER), 藩王(OFF)"
"滿洲, 諸王",八旗,2,1,0.05408970976253298,0.9534883720930232,8.813953488372093,"滿洲(GRP), 諸王(OFF)",八旗(SYS)
"正月, 滿洲",八旗,2,1,0.05408970976253298,0.9534883720930232,8.813953488372093,"正月(DATE), 滿洲(GRP)",八旗(SYS)
八旗,"滿洲, 諸王",1,2,0.05408970976253298,0.5,8.813953488372093,八旗(SYS),"滿洲(GRP), 諸王(OFF)"
八旗,"正月, 滿洲",1,2,0.05408970976253298,0.5,8.813953488372093,八旗(SYS),"正月(DATE), 滿洲(GRP)"
"堂子, 朔",諸王,2,1,0.06728232189973615,0.8947368421052632,8.807928913192072,"堂子(LOC), 朔(DATE)",諸王(OFF)
"堂子, 正月",諸王,2,1,0.06728232189973615,0.8947368421052632,8.807928913192072,"堂子(LOC), 正月(DATE)",諸王(OFF)
"元旦, 堂子",諸王,2,1,0.06728232189973615,0.8947368421052632,8.807928913192072,"元旦(DATE), 堂子(LOC)",諸王(OFF)
諸王,"堂子, 朔",1,2,0.06728232189973615,0.6623376623376623,8.80792891319207,諸王(OFF),"堂子(LOC), 朔(DATE)"
諸王,"堂子, 正月",1,2,0.06728232189973615,0.6623376623376623,8.80792891319207,諸王(OFF),"堂子(LOC), 正月(DATE)"
諸王,"元旦, 堂子",1,2,0.06728232189973615,0.6623376623376623,8.80792891319207,諸王(OFF),"元旦(DATE), 堂子(LOC)"
"元旦, 八旗",諸王,2,1,0.055408970976253295,0.8936170212765957,8.796905222437136,"元旦(DATE), 八旗(SYS)",諸王(OFF)
諸王,"元旦, 八旗",1,2,0.055408970976253295,0.5454545454545454,8.796905222437136,諸王(OFF),"元旦(DATE), 八旗(SYS)"
"元旦, 實錄",八旗,2,1,0.051451187335092345,0.9512195121951219,8.792980368828077,"元旦(DATE), 實錄(SYS)",八旗(SYS)
"八旗, 蒙古",元旦,2,1,0.05013192612137203,0.7307692307692308,8.792429792429793,"八旗(SYS), 蒙古(GRP)",元旦(DATE)
元旦,"八旗, 蒙古",1,2,0.05013192612137203,0.6031746031746031,8.792429792429793,元旦(DATE),"八旗(SYS), 蒙古(GRP)"
"堂子, 滿洲",八旗,2,1,0.05013192612137203,0.95,8.78170731707317,"堂子(LOC), 滿洲(GRP)",八旗(SYS)
"朝鮮國王, 滿洲",八旗,2,1,0.05013192612137203,0.95,8.78170731707317,"朝鮮國王(PER), 滿洲(GRP)",八旗(SYS)
"朔, 朝鮮國王",諸王,2,1,0.0633245382585752,0.8888888888888888,8.75036075036075,"朔(DATE), 朝鮮國王(PER)",諸王(OFF)
"堂子, 朝鮮國王",諸王,2,1,0.0633245382585752,0.8888888888888888,8.75036075036075,"堂子(LOC), 朝鮮國王(PER)",諸王(OFF)
諸王,"朔, 朝鮮國王",1,2,0.0633245382585752,0.6233766233766234,8.75036075036075,諸王(OFF),"朔(DATE), 朝鮮國王(PER)"
諸王,"堂子, 朝鮮國王",1,2,0.0633245382585752,0.6233766233766234,8.75036075036075,諸王(OFF),"堂子(LOC), 朝鮮國王(PER)"
"正月, 藩王",諸王,2,1,0.06200527704485488,0.8867924528301887,8.729723107081597,"正月(DATE), 藩王(OFF)",諸王(OFF)
"元旦, 藩王",諸王,2,1,0.06200527704485488,0.8867924528301887,8.729723107081597,"元旦(DATE), 藩王(OFF)",諸王(OFF)
諸王,"正月, 藩王",1,2,0.06200527704485488,0.6103896103896104,8.729723107081597,諸王(OFF),"正月(DATE), 藩王(OFF)"
諸王,"元旦, 藩王",1,2,0.06200527704485488,0.6103896103896104,8.729723107081597,諸王(OFF),"元旦(DATE), 藩王(OFF)"
堂子,諸王,1,1,0.06860158311345646,0.8813559322033898,8.676205150781422,堂子(LOC),諸王(OFF)
諸王,堂子,1,1,0.06860158311345646,0.6753246753246752,8.67620515078142,諸王(OFF),堂子(LOC)
藩王,"八旗, 康熙",1,2,0.05408970976253298,0.7321428571428571,8.671316964285714,藩王(OFF),"八旗(SYS), 康熙(DATE)"
"八旗, 康熙",藩王,2,1,0.05408970976253298,0.640625,8.671316964285714,"八旗(SYS), 康熙(DATE)",藩王(OFF)
